model_id,timing_mode,checkpoint_id,outcome_id,threshold_abs_revision,n_obs,sign_accuracy,balanced_accuracy,actual_positive_pred_positive,actual_positive_pred_nonpositive,actual_negative_pred_positive,actual_negative_pred_nonpositive,mean_abs_realized_revision,mean_abs_forecast_revision
ar,pseudo,pre_third,DELTA_MT,0.0,4,0.5,0.5,2,0,2,0,0.5086,0.31498975138864005
ar,pseudo,pre_third,DELTA_MT,0.1,4,0.5,0.5,2,0,2,0,0.5086,0.31498975138864005
ar,pseudo,pre_third,DELTA_MT,0.2,4,0.5,0.5,2,0,2,0,0.5086,0.31498975138864005
bridge,exact,pre_advance,DELTA_SA,0.0,4,0.75,0.8333333333333333,2,1,0,1,0.13862499999999994,0.06965964481950712
bridge,exact,pre_advance,DELTA_SA,0.1,2,0.5,0.5,0,1,0,1,0.22589999999999985,0.058215032256743154
bridge,exact,pre_advance,DELTA_SA,0.2,1,1.0,1.0,0,0,0,1,0.3404999999999998,0.0173646262118523
bridge,exact,pre_second,DELTA_TS,0.0,4,0.5,0.5,2,2,0,0,0.13554999999999992,0.10087436065528677
bridge,exact,pre_second,DELTA_TS,0.1,3,0.6666666666666666,0.6666666666666666,2,1,0,0,0.16803333333333326,0.06756432032959465
bridge,exact,pre_second,DELTA_TS,0.2,1,1.0,1.0,1,0,0,0,0.2393999999999998,0.0021575899704666
bridge,exact,pre_third,DELTA_MT,0.0,4,0.5,0.5,2,0,2,0,0.5086,0.18286770551075013
bridge,exact,pre_third,DELTA_MT,0.1,4,0.5,0.5,2,0,2,0,0.5086,0.18286770551075013
bridge,exact,pre_third,DELTA_MT,0.2,4,0.5,0.5,2,0,2,0,0.5086,0.18286770551075013
bridge,pseudo,pre_advance,DELTA_SA,0.0,4,0.75,0.8333333333333333,2,1,0,1,0.13862499999999994,0.0766770013116045
bridge,pseudo,pre_advance,DELTA_SA,0.1,2,0.5,0.5,0,1,0,1,0.22589999999999985,0.07442755356880065
bridge,pseudo,pre_advance,DELTA_SA,0.2,1,1.0,1.0,0,0,0,1,0.3404999999999998,0.0200912563336352
bridge,pseudo,pre_second,DELTA_TS,0.0,4,0.25,0.25,1,3,0,0,0.13554999999999992,0.10414018494258145
bridge,pseudo,pre_second,DELTA_TS,0.1,3,0.3333333333333333,0.3333333333333333,1,2,0,0,0.16803333333333326,0.0722270398159108
bridge,pseudo,pre_second,DELTA_TS,0.2,1,0.0,0.0,0,1,0,0,0.2393999999999998,0.0089265834106089
bridge,pseudo,pre_third,DELTA_MT,0.0,4,0.5,0.5,2,0,2,0,0.5086,0.18480018691900488
bridge,pseudo,pre_third,DELTA_MT,0.1,4,0.5,0.5,2,0,2,0,0.5086,0.18480018691900488
bridge,pseudo,pre_third,DELTA_MT,0.2,4,0.5,0.5,2,0,2,0,0.5086,0.18480018691900488
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.0,4,0.0,0.5,0,3,0,1,0.13862499999999994,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.1,2,0.0,0.5,0,1,0,1,0.22589999999999985,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_advance,DELTA_SA,0.2,1,0.0,1.0,0,0,0,1,0.3404999999999998,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,0.0,4,0.0,0.0,0,4,0,0,0.13554999999999992,0.0
indicator_revision_only_dfm_kalman_em,exact,pre_second,DELTA_TS,0.1,3,0.0,0.0,0,3,0,0,0.16803333333333326,0.0
