relative_path,size_bytes
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/exact_minus_pseudo_point_gaps.png,98885
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/point_rmse_by_model_exact.png,113746
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/point_rmse_by_model_pseudo.png,113265
runs/exact_pseudo_backtest_max_iter50/report_dir/figures/revision_rmse_by_model_exact.png,93965
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_exact_vs_pseudo.csv,2839
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_point_results.csv,1013
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_revision_exact_vs_pseudo.csv,3070
runs/exact_pseudo_backtest_max_iter50/report_dir/headline_revision_results.csv,1316
runs/exact_pseudo_backtest_max_iter50/report_dir/journal_results_draft.md,18964
runs/exact_pseudo_backtest_max_iter50/report_dir/latex_tables.tex,7258
runs/exact_pseudo_backtest_max_iter50/report_dir/manifest.json,6408
runs/exact_pseudo_backtest_max_iter50/report_dir/point_metrics_full.csv,12577
runs/exact_pseudo_backtest_max_iter50/report_dir/revision_metrics_full.csv,13312
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_point.csv,78778
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_point_winners.csv,5599
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_revision.csv,82225
runs/exact_pseudo_backtest_max_iter50/report_dir/subsample_robustness_revision_winners.csv,6644
runs/exact_pseudo_backtest_max_iter50/report_dir/winner_stability.csv,2409
runs/exact_pseudo_backtest_max_iter50/run_dir/exact_pseudo_point_gaps.csv,2896
runs/exact_pseudo_backtest_max_iter50/run_dir/exact_pseudo_revision_gaps.csv,3114
runs/exact_pseudo_backtest_max_iter50/run_dir/failures.csv,1
runs/exact_pseudo_backtest_max_iter50/run_dir/forecast_results.csv,1311353
runs/exact_pseudo_backtest_max_iter50/run_dir/gdp_release_calendar_used.csv,304585
runs/exact_pseudo_backtest_max_iter50/run_dir/metrics_summary.csv,12901
runs/exact_pseudo_backtest_max_iter50/run_dir/revision_forecast_results.csv,1434231
runs/exact_pseudo_backtest_max_iter50/run_dir/revision_metrics_summary.csv,13659
runs/exact_pseudo_backtest_max_iter50/run_dir/run_summary.md,51420
runs/exact_pseudo_backtest_max_iter50/run_dir/state_space_covariance_records.csv,5519768
runs/exact_pseudo_backtest_max_iter50/variance_dir/covariance_matrix_audit.csv,3234
runs/exact_pseudo_backtest_max_iter50/variance_dir/manifest.json,1950
runs/exact_pseudo_backtest_max_iter50/variance_dir/variance_audit_summary.md,17592
runs/exact_pseudo_backtest_max_iter50/variance_dir/variance_point_audit.csv,9952
runs/exact_pseudo_backtest_max_iter50/variance_dir/variance_revision_audit.csv,10665
